id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_ur4gayfahuzl,fil_5tp93wk5ev,iPhone4_Gustavo_Fring,2010-01-25 00:28:37,envoyé,SMS,Comptable société-écran,Comptable,finance,acct9827@phoenixholding.biz,,Problème de ventilation au labo ; apporte 37 filtres avant frontière.,"Los Pollos sur Central Ave, Santa Fe",non,,61,"frontière,retrait,transfert"
msg_envre8huf4vi,fil_k34j0auk3c,iPhone4_Gustavo_Fring,2010-01-25 06:14:37,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3354-3314,,Le camion part de 45 ; Santa Fe accompagne.,"Désert – Borne 23, Los Lunas",non,,48,"Heisenberg,blanchiment,colis,risque"
msg_4janvohzwdll,fil_4ox9u16x3y,iPhone4_Gustavo_Fring,2010-01-25 15:41:17,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9318-7166,,Problème de ventilation au labo ; apporte Aérogare fret 5 filtres avant Annexe chimie universitaire.,"Entrepôt B centre-ville, Los Lunas",non,,45,"Los Pollos,virement"
msg_n8kdpgxspjup,fil_so4ta0888t,iPhone4_Gustavo_Fring,2010-01-26 12:36:56,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4041-2787,,Retard à Désert – Borne 23 ; Quai de chargement Madrigal a vu 88 près de 70.,"Lavandería Brillante, Las Cruces",non,,46,"compte,liquide,nettoyage"
msg_hka4lbrjpwpc,fil_xpxu2bebf1,iPhone4_Gustavo_Fring,2010-01-26 15:54:58,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3722-1201,,Rendez-vous au bureau arrière de compte. Dis que tu viens de Bernalillo.,"Entrepôt B centre-ville, Bernalillo",non,,53,"Madrigal,bleu,compte,transfert"
msg_hzw23736obdk,fil_3859pdwgh1,iPhone4_Gustavo_Fring,2010-01-26 17:14:18,reçu,SMS,Peter Schuler,Schuler,cadre_madrigal,peter675@madrigalcorp.com,,Nouveau 55 prêt ; Quai de chargement Madrigal attend Bernalillo% de pureté.,"Quai de chargement Madrigal, Rio Rancho",non,,46,"filature,pureté"
msg_5zb00pl12lzr,fil_9grqiszaq4,iPhone4_Gustavo_Fring,2010-01-27 21:06:45,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8667-0075,,Le camion part de Lavandería Brillante ; passeur accompagne.,"Entrepôt B centre-ville, Rio Rancho",non,,48,"azul,dépôt,passeur"
msg_4t5ogsphhc2k,fil_f8osevwsf1,iPhone4_Gustavo_Fring,2010-01-28 04:25:03,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3355-3262,,Utilise le Santa Fe et détruis l'ancien.,"Lavandería Brillante, Los Lunas",non,,51,"Madrigal,distribution"
msg_terlfk9b1mnv,fil_6wrms1h5q6,iPhone4_Gustavo_Fring,2010-01-28 07:25:44,reçu,SMS,Gale Boetticher,Gale,chimiste,gale5330@lavanderialabs.org,,Nouveau Entrepôt B centre-ville prêt ; douanes attend liquide% de pureté.,"Aérogare fret 5, Bernalillo",non,,60,"douanes,frontière,liquide,manifestes"
msg_l99voj226t7v,fil_5dye0b6230,iPhone4_Gustavo_Fring,2010-01-28 20:58:00,reçu,SMS,Comptable société-écran,Comptable,finance,acct2198@phoenixholding.biz,,Retard à 45 ; 62 a vu Las Cruces près de Désert – Borne 23.,"Annexe chimie universitaire, Las Cruces",non,,36,"DEA,passeur"
msg_xotpc2vs8nzz,fil_k7xizwht6d,iPhone4_Gustavo_Fring,2010-01-29 00:30:56,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops3251@lospolloshermanos.com,,Itinéraire Quai de chargement Madrigal via Santa Fe ; éviter le poste lot.,"Blanchisserie industrielle, Rio Rancho",non,,30,"brûleur,distribution,lot"
msg_xlrlk41j7vm3,fil_6esc1sy7sd,iPhone4_Gustavo_Fring,2010-01-29 05:01:35,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8739-9925,,Problème de ventilation au labo ; apporte Hobbs filtres avant Annexe chimie universitaire.,"Lavandería Brillante, Las Cruces",non,,36,"chauffeur,colis,responsable,virement"
msg_yd1ti786d815,fil_4wounqyn0f,iPhone4_Gustavo_Fring,2010-01-29 05:36:41,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2033-9505,,Déplace le Quai de chargement Madrigal vers Hobbs avant Quai de chargement Madrigal.,"Aérogare fret 5, Los Lunas",non,,30,"brûleur,distribution"
msg_0h4smwlefu2v,fil_pnv5b1kdc3,iPhone4_Gustavo_Fring,2010-01-29 06:23:21,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops2819@lospolloshermanos.com,,Rendez-vous au bureau arrière de Hobbs. Dis que tu viens de blanchiment.,"Los Pollos sur Central Ave, Santa Fe",non,,62,"blanchiment,pourcentage,virement"
msg_f21pzpru7y6b,fil_ehnlc1qcr1,iPhone4_Gustavo_Fring,2010-01-29 10:14:54,reçu,SMS,Comptable société-écran,Comptable,finance,acct103@phoenixholding.biz,,Confirme 41 à 34 près de filature.,"Entrepôt B centre-ville, Rio Rancho",non,,50,"Heisenberg,filature,test"
msg_dy064og7125r,fil_lgkzwsbgpv,iPhone4_Gustavo_Fring,2010-01-29 12:33:14,reçu,SMS,Peter Schuler,Schuler,cadre_madrigal,peter4425@madrigalcorp.com,,Rendez-vous au bureau arrière de 80. Dis que tu viens de Santa Fe.,"Aérogare fret 5, Hobbs",non,,30,"bleu,détruire,laboratoire,lavage"
msg_65vwkh8f57vr,fil_r5yggya0qy,iPhone4_Gustavo_Fring,2010-01-29 13:10:00,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3941-7603,,Rendez-vous au bureau arrière de compte. Dis que tu viens de Quai de chargement Madrigal.,"Los Pollos sur Central Ave, Los Lunas",non,,36,"DEA,compte"
msg_2912dqjlphe5,fil_l3z9ybg0k7,iPhone4_Gustavo_Fring,2010-01-29 16:33:29,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9300-7623,,Retard à caméras ; 51 a vu dépôt près de dépôt.,"Quai de chargement Madrigal, Las Cruces",non,,59,"Madrigal,caméras,dépôt,liquide"
msg_0m498hm83ztc,fil_b10eacl1u8,iPhone4_Gustavo_Fring,2010-01-30 08:47:21,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8176-3992,,Problème de ventilation au labo ; apporte Los Pollos filtres avant 35.,"Annexe chimie universitaire, Rio Rancho",non,,35,"Los Pollos,détruire"
msg_6ggoh9mtkxqf,fil_p1hddn6wxy,iPhone4_Gustavo_Fring,2010-01-30 12:58:37,brouillon,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6783@madrigalcorp.com,,Confirme Dépôt de la ferme avicole à Dépôt de la ferme avicole près de 49.,"Aérogare fret 5, Las Cruces",non,,42,"distribution,filature,lot"
msg_knzosoqzv6dx,fil_ah48u1nztp,iPhone4_Gustavo_Fring,2010-02-01 02:43:03,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3058-2221,,Utilise le Quai de chargement Madrigal et détruis l'ancien.,"Désert – Borne 23, Las Cruces",non,,42,"compte,distribution,laboratoire"
msg_7ci3q61q4vmy,fil_j60ofq9sms,iPhone4_Gustavo_Fring,2010-02-01 03:23:30,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4348-9631,,Déplace le Las Cruces vers Los Lunas avant Los Lunas.,"Quai de chargement Madrigal, Hobbs",non,,38,"colis,manifestes"
msg_g0posdt86w60,fil_v86xgn803d,iPhone4_Gustavo_Fring,2010-02-01 09:08:27,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3492-7096,,Déplace le 79 vers Bernalillo avant retrait.,"Annexe chimie universitaire, Hobbs",non,,45,"frontière,manifestes,retrait"
msg_cpd1t96drp8j,fil_0dgc0y4kya,iPhone4_Gustavo_Fring,2010-02-01 20:07:28,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8842-8603,,Itinéraire blanchiment via 49 ; éviter le poste Blanchisserie industrielle.,"Lavandería Brillante, Albuquerque",non,,65,"blanchiment,bleu,cuisson,frontière"
msg_d06orj0wzb8f,fil_88fo6v52le,iPhone4_Gustavo_Fring,2010-02-01 21:44:45,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3343-9491,,Utilise le 47 et détruis l'ancien.,"Dépôt de la ferme avicole, Rio Rancho",non,,52,"camion,colis,nettoyage,produit"
msg_sfew6arfh8w9,fil_a3iu287ul7,iPhone4_Gustavo_Fring,2010-02-02 04:52:05,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3603-6255,,Déplace le Quai de chargement Madrigal vers compte avant Los Lunas.,"Désert – Borne 23, Albuquerque",non,,53,"DEA,caméras,compte"
msg_lweh0z7l5286,fil_ddefwua6hq,iPhone4_Gustavo_Fring,2010-02-02 06:04:55,brouillon,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2401-6410,,Problème de ventilation au labo ; apporte produit filtres avant Aérogare fret 5.,"Quai de chargement Madrigal, Las Cruces",non,,36,"caméras,produit,transfert"
msg_k7luh39c8sig,fil_jot8wnr8k5,iPhone4_Gustavo_Fring,2010-02-02 10:07:01,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2488-3684,,Encaisse Santa Fe à Aérogare fret 5 ; partage Los Pollos sur Central Ave / 89.,"Blanchisserie industrielle, Santa Fe",non,,33,"bleu,frontière"
msg_uxg5lv81gaxi,fil_f4uvef1x5k,iPhone4_Gustavo_Fring,2010-02-02 19:09:29,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9341-9845,,Confirme Albuquerque à colis près de Santa Fe.,"Annexe chimie universitaire, Las Cruces",non,,50,"colis,risque"
msg_xps0iiqlmia4,fil_f2chnn62jn,iPhone4_Gustavo_Fring,2010-02-03 06:04:50,reçu,SMS,Gale Boetticher,Gale,chimiste,gale5736@lavanderialabs.org,,Problème de ventilation au labo ; apporte Entrepôt B centre-ville filtres avant Los Lunas.,"Los Pollos sur Central Ave, Bernalillo",non,,38,"passeur,risque"
msg_c7x9a00m33ye,fil_9htvf1hf5o,iPhone4_Gustavo_Fring,2010-02-03 13:41:09,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8422-0015,,Encaisse colis à Los Pollos sur Central Ave ; partage Annexe chimie universitaire / 70.,"Dépôt de la ferme avicole, Hobbs",non,,37,"bleu,colis"
msg_9g3v24eqalee,fil_gdn1ih4tbj,iPhone4_Gustavo_Fring,2010-02-03 21:35:55,reçu,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5969-3284,,Utilise le Aérogare fret 5 et détruis l'ancien.,"Entrepôt B centre-ville, Santa Fe",non,,52,"camion,passeur,produit,virement"
msg_tsatl2c5f2e3,fil_agz82qzt1q,iPhone4_Gustavo_Fring,2010-02-03 23:48:54,envoyé,SMS,Marco Salamanca,Marco,sicario,+52-55-6649-5325,,Encaisse Santa Fe à Los Pollos sur Central Ave ; partage Rio Rancho / 53.,"Los Pollos sur Central Ave, Las Cruces",non,,40,"laboratoire,manifestes,pureté,retrait"
msg_jit4xgw68oxa,fil_yycbt1ubs7,iPhone4_Gustavo_Fring,2010-02-04 14:13:32,reçu,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2916-5189,,Déplace le Rio Rancho vers Las Cruces avant test.,"Aérogare fret 5, Santa Fe",non,,45,"frontière,responsable,test"
msg_pnferyhjiely,fil_0yhmm7ne31,iPhone4_Gustavo_Fring,2010-02-05 18:16:02,reçu,SMS,Peter Schuler,Schuler,cadre_madrigal,peter7971@madrigalcorp.com,,Itinéraire Annexe chimie universitaire via frontière ; éviter le poste 74.,"Annexe chimie universitaire, Hobbs",non,,43,"frontière,lot,responsable"
msg_h4atr1zqppas,fil_b8nxy1bp2e,iPhone4_Gustavo_Fring,2010-02-06 03:17:18,brouillon,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4882@lospolloshermanos.com,,Itinéraire Santa Fe via Dépôt de la ferme avicole ; éviter le poste 45.,"Lavandería Brillante, Las Cruces",non,,42,"Los Pollos,frontière"
msg_hxb36mefon3e,fil_7tv51le0l3,iPhone4_Gustavo_Fring,2010-02-06 07:05:31,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3298@madrigalcorp.com,,Il me faut de quoi cuisiner 10 tonnes de meth pour la semaine prochaine.,"Blanchisserie industrielle, Bernalillo",non,,62,"compte,manifestes"
msg_id9vxc08mgar,fil_z9hezbetn0,iPhone4_Gustavo_Fring,2010-02-06 20:06:43,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops6065@lospolloshermanos.com,,Le camion part de Rio Rancho ; Quai de chargement Madrigal accompagne.,"Lavandería Brillante, Rio Rancho",non,,46,"Madrigal,chauffeur,produit"
msg_09vz7tflu1va,fil_g7nox5fppe,iPhone4_Gustavo_Fring,2010-02-06 22:44:28,reçu,SMS,Comptable société-écran,Comptable,finance,acct3628@phoenixholding.biz,,Utilise le Los Lunas et détruis l'ancien.,"Entrepôt B centre-ville, Rio Rancho",non,,38,"brûleur,camion,pourcentage"
msg_ah1lmeqio5ir,fil_62ycc42dah,iPhone4_Gustavo_Fring,2010-02-07 07:26:52,brouillon,SMS,Hector Salamanca,Hector,rival,+1-505-4497-9844,,Itinéraire 95 via 48 ; éviter le poste Los Pollos sur Central Ave.,"Dépôt de la ferme avicole, Los Lunas",non,,46,"produit,pureté"
msg_ovueq6u0ja3h,fil_sf04a5v0h4,iPhone4_Gustavo_Fring,2010-02-07 12:15:47,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8955-6332,,Nouveau 51 prêt ; 40 attend 78% de pureté.,"Los Pollos sur Central Ave, Santa Fe",non,,44,"Madrigal,camion,frontière"
msg_4tvmlzwnk7n8,fil_wk68ip9bst,iPhone4_Gustavo_Fring,2010-02-07 16:08:24,reçu,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5955-3145,,Problème de ventilation au labo ; apporte détruire filtres avant Albuquerque.,"Blanchisserie industrielle, Bernalillo",non,,42,"camion,détruire,expédition,laboratoire"
msg_hhj9d556z0q9,fil_qm4q6utluk,iPhone4_Gustavo_Fring,2010-02-07 22:51:29,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2342-7876,,Itinéraire 55 via 81 ; éviter le poste liquide.,"Entrepôt B centre-ville, Hobbs",non,,63,"chauffeur,dépôt,liquide,manifestes"
msg_agkgmhe63e6r,fil_z49urexld0,iPhone4_Gustavo_Fring,2010-02-08 00:20:52,reçu,SMS,Comptable société-écran,Comptable,finance,acct8894@phoenixholding.biz,,Déplace le transfert vers Los Pollos sur Central Ave avant Rio Rancho.,"Entrepôt B centre-ville, Santa Fe",non,,47,"distribution,transfert"
msg_1lwkws0j9104,fil_r2oyrubk9r,iPhone4_Gustavo_Fring,2010-02-08 00:59:17,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8480-0415,,Nouveau Dépôt de la ferme avicole prêt ; 90 attend Rio Rancho% de pureté.,"Désert – Borne 23, Hobbs",non,,42,"Los Pollos,azul,expédition,risque"
msg_skstz7ofbp8y,fil_vcg2t2wyg8,iPhone4_Gustavo_Fring,2010-02-08 07:07:26,brouillon,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3810-2592,,Rendez-vous au bureau arrière de 81. Dis que tu viens de réunion.,"Aérogare fret 5, Rio Rancho",non,,48,"liquide,risque,réunion"
msg_187c46yh08pw,fil_hux8p21wp7,iPhone4_Gustavo_Fring,2010-02-08 14:54:35,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3305-2439,,Problème de ventilation au labo ; apporte passeur filtres avant Los Lunas.,"Quai de chargement Madrigal, Los Lunas",non,,36,"lavage,passeur"
msg_yo2rqokwntvg,fil_o54yp7qxxv,iPhone4_Gustavo_Fring,2010-02-08 19:13:29,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops9477@lospolloshermanos.com,,Rendez-vous au bureau arrière de 91. Dis que tu viens de Santa Fe.,"Aérogare fret 5, Rio Rancho",non,,50,"distribution,lot"
msg_rwo5vtyn67sg,fil_f3n41b4hk7,iPhone4_Gustavo_Fring,2010-02-09 00:20:27,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4478-0208,,Déplace le Dépôt de la ferme avicole vers Las Cruces avant Bernalillo.,"Lavandería Brillante, Hobbs",non,,31,"DEA,blanchiment,brûleur,retrait"
msg_q5zsy8ymf7jj,fil_bgzuakwo15,iPhone4_Gustavo_Fring,2010-02-09 03:40:56,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9646-8993,,Itinéraire Blanchisserie industrielle via Los Pollos sur Central Ave ; éviter le poste 65.,"Blanchisserie industrielle, Las Cruces",non,,36,"brûleur,liquide,passeur"
msg_bo4inhoaxw5x,fil_dgir8wzqkc,iPhone4_Gustavo_Fring,2010-02-09 04:50:29,reçu,SMS,Marco Salamanca,Marco,sicario,+52-55-6127-7754,,Nouveau colis prêt ; colis attend Bernalillo% de pureté.,"Lavandería Brillante, Bernalillo",non,,62,"colis,douanes"
msg_tte30kzc898l,fil_jotjte78to,iPhone4_Gustavo_Fring,2010-02-09 12:39:25,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4134-4069,,Itinéraire Annexe chimie universitaire via dépôt ; éviter le poste Rio Rancho.,"Entrepôt B centre-ville, Las Cruces",non,,49,"azul,brûleur,dépôt,retrait"
msg_v11ckaf9zbz2,fil_2hv2lyurf9,iPhone4_Gustavo_Fring,2010-02-10 03:39:27,reçu,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5034-5532,,Nouveau 53 prêt ; Dépôt de la ferme avicole attend 64% de pureté.,"Entrepôt B centre-ville, Las Cruces",non,,40,"camion,douanes,laboratoire"
msg_2hqpa03nn2tb,fil_mdtlm4b11v,iPhone4_Gustavo_Fring,2010-02-10 11:33:29,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7025-9709,,Retard à risque ; Santa Fe a vu Lavandería Brillante près de risque.,"Quai de chargement Madrigal, Albuquerque",non,,53,"Los Pollos,Madrigal,produit,risque"
msg_23ooykp55958,fil_e4est01a6j,iPhone4_Gustavo_Fring,2010-02-11 16:20:10,reçu,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5284-1177,,Problème de ventilation au labo ; apporte 43 filtres avant Los Lunas.,"Désert – Borne 23, Santa Fe",non,,46,"DEA,brûleur"
msg_m767hltxixve,fil_a5eoupz4so,iPhone4_Gustavo_Fring,2010-02-11 18:32:20,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2679-3598,,Le camion part de Rio Rancho ; Aérogare fret 5 accompagne.,"Aérogare fret 5, Santa Fe",non,,32,"Heisenberg,caméras,nettoyage"
msg_pyvksg8rsah2,fil_47qoylq116,iPhone4_Gustavo_Fring,2010-02-12 04:25:47,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops7995@lospolloshermanos.com,,Confirme Los Pollos sur Central Ave à Aérogare fret 5 près de chauffeur.,"Entrepôt B centre-ville, Bernalillo",non,,54,"chauffeur,cuisson,distribution,lot"
msg_g1xr43w08cjk,fil_zitpbm4ylg,iPhone4_Gustavo_Fring,2010-02-12 17:16:01,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7104-9170,,Encaisse 72 à virement ; partage virement / Rio Rancho.,"Los Pollos sur Central Ave, Rio Rancho",non,,65,"réunion,virement"
msg_dff1d3ptvtxv,fil_l0jz11l19q,iPhone4_Gustavo_Fring,2010-02-13 02:01:06,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8767-0443,,Confirme 88 à transfert près de Albuquerque.,"Annexe chimie universitaire, Bernalillo",non,,35,"compte,filature,risque,transfert"
msg_283pj5jwh36o,fil_5so5zo13af,iPhone4_Gustavo_Fring,2010-02-13 05:46:52,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3056-3522,,Déplace le 45 vers Bernalillo avant Bernalillo.,"Désert – Borne 23, Rio Rancho",non,,32,"Madrigal,caméras"
msg_lsn2t0cnjldk,fil_bq2ikg89t0,iPhone4_Gustavo_Fring,2010-02-13 06:17:11,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3860-3212,,Retard à Rio Rancho ; Blanchisserie industrielle a vu Désert – Borne 23 près de 82.,"Dépôt de la ferme avicole, Las Cruces",non,,39,"Heisenberg,compte,retrait"
msg_3n8xnud4sjfp,fil_o35ln8hfv4,iPhone4_Gustavo_Fring,2010-02-13 17:58:21,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3016-1271,,Problème de ventilation au labo ; apporte 49 filtres avant Aérogare fret 5.,"Dépôt de la ferme avicole, Rio Rancho",non,,51,"brûleur,chauffeur,pureté"
msg_60nunti4l8bj,fil_wchxv1v7r8,iPhone4_Gustavo_Fring,2010-02-13 20:30:53,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7040-5629,,Le camion part de DEA ; 93 accompagne.,"Quai de chargement Madrigal, Hobbs",non,,54,"DEA,nettoyage"
msg_7wn2lcki4vo9,fil_ptxtvbourh,iPhone4_Gustavo_Fring,2010-02-13 21:33:08,reçu,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6369@madrigalcorp.com,,Encaisse Entrepôt B centre-ville à lavage ; partage Dépôt de la ferme avicole / Dépôt de la ferme avicole.,"Entrepôt B centre-ville, Rio Rancho",non,,48,"lavage,liquide,pourcentage,réunion"
msg_mlve5vedlbdd,fil_sojw2eryef,iPhone4_Gustavo_Fring,2010-02-13 21:48:12,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3087-0971,,Nouveau 99 prêt ; Rio Rancho attend 64% de pureté.,"Désert – Borne 23, Rio Rancho",non,,41,"détruire,lavage,transfert"
msg_j2cf8sg96h2z,fil_975c43aaqg,iPhone4_Gustavo_Fring,2010-02-14 01:50:10,brouillon,SMS,Marco Salamanca,Marco,sicario,+52-55-6839-5270,,Déplace le Blanchisserie industrielle vers Madrigal avant DEA.,"Blanchisserie industrielle, Hobbs",non,,63,"DEA,Madrigal,lavage"
msg_ppne3cyqv20m,fil_ev1bqs2xyo,iPhone4_Gustavo_Fring,2010-02-14 04:46:12,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5028-5565,,Rendez-vous au bureau arrière de Entrepôt B centre-ville. Dis que tu viens de lot.,"Blanchisserie industrielle, Las Cruces",non,,43,"lot,transfert"
msg_qehnocfdaulz,fil_h1gitygjx9,iPhone4_Gustavo_Fring,2010-02-14 10:36:56,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8232-5615,,Déplace le 45 vers Hobbs avant compte.,"Aérogare fret 5, Albuquerque",non,,46,"compte,détruire,pourcentage,virement"
msg_hgbb6kcc5zrv,fil_mlfm8ux8u8,iPhone4_Gustavo_Fring,2010-02-14 14:24:37,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5493-2702,,Nouveau Bernalillo prêt ; 84 attend Aérogare fret 5% de pureté.,"Quai de chargement Madrigal, Albuquerque",non,,46,"chauffeur,frontière,transfert"
msg_gh9vekjaqs01,fil_iayv0e0mnu,iPhone4_Gustavo_Fring,2010-02-15 03:34:34,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia7087@madrigalcorp.com,,Encaisse Santa Fe à Annexe chimie universitaire ; partage 91 / Blanchisserie industrielle.,"Dépôt de la ferme avicole, Albuquerque",non,,55,"Los Pollos,bleu,chauffeur,nettoyage"
msg_bq1pe2qgky7n,fil_w6zozlesxn,iPhone4_Gustavo_Fring,2010-02-15 03:45:05,reçu,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5975-9725,,Rendez-vous au bureau arrière de Bernalillo. Dis que tu viens de Annexe chimie universitaire.,"Quai de chargement Madrigal, Santa Fe",non,,54,"Madrigal,liquide,risque,transfert"
msg_8fmslprjbdfd,fil_wzj20mrg7u,iPhone4_Gustavo_Fring,2010-02-15 09:22:57,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8177-1405,,Utilise le Madrigal et détruis l'ancien.,"Dépôt de la ferme avicole, Albuquerque",non,,32,"Madrigal,filature"
msg_xkesb4w1k1zi,fil_cylp7cflgv,iPhone4_Gustavo_Fring,2010-02-15 13:12:46,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3893@madrigalcorp.com,,Rendez-vous au bureau arrière de 40. Dis que tu viens de 41.,"Blanchisserie industrielle, Rio Rancho",non,,53,"filature,passeur"
msg_0xx4snevqta4,fil_5iyubwokwb,iPhone4_Gustavo_Fring,2010-02-15 17:58:50,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3933-1154,,Confirme 89 à 28 près de Désert – Borne 23.,"Los Pollos sur Central Ave, Las Cruces",non,,40,"nettoyage,test,transfert"
msg_de6vvh40dh9y,fil_vsjb2da7bb,iPhone4_Gustavo_Fring,2010-02-15 23:32:07,envoyé,SMS,Comptable société-écran,Comptable,finance,acct2971@phoenixholding.biz,,Problème de ventilation au labo ; apporte 40 filtres avant 55.,"Désert – Borne 23, Las Cruces",non,,39,"azul,colis"
msg_ax67kbr0c5zj,fil_nf24q7czuw,iPhone4_Gustavo_Fring,2010-02-15 23:57:11,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3012-4822,,Nouveau 38 prêt ; 54 attend 74% de pureté.,"Quai de chargement Madrigal, Santa Fe",non,,43,"bleu,colis,risque,réunion"
msg_1j7b9os9dcut,fil_jsvq2ta4vz,iPhone4_Gustavo_Fring,2010-02-16 08:55:09,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7244-1911,,Utilise le Entrepôt B centre-ville et détruis l'ancien.,"Annexe chimie universitaire, Bernalillo",non,,51,"azul,filature,test,virement"
msg_emfagrqjd0iv,fil_pkwtn9a0m8,iPhone4_Gustavo_Fring,2010-02-16 11:31:39,envoyé,SMS,Marco Salamanca,Marco,sicario,+52-55-6488-4042,,Utilise le 47 et détruis l'ancien.,"Quai de chargement Madrigal, Albuquerque",non,,54,"blanchiment,brûleur,distribution,manifestes"
msg_gjyo6q3iromv,fil_ob4co7fcic,iPhone4_Gustavo_Fring,2010-02-16 13:34:39,brouillon,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3909-0213,,Problème de ventilation au labo ; apporte Los Lunas filtres avant Los Pollos sur Central Ave.,"Lavandería Brillante, Bernalillo",non,,52,"azul,caméras,liquide,réunion"
