id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_kg22tpbf5al3,fil_8bg2iqmt7b,iPhone4_Gustavo_Fring,2010-01-30 03:19:01,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops625@lospolloshermanos.com,,Retard à entrepôt ; pureté a vu Los Pollos sur Central Ave près de 87.,"Annexe chimie universitaire, Santa Fe",oui,xlsx,45,"entrepôt,pureté"
msg_euu1qngm3zi2,fil_xu25ua3imf,iPhone4_Gustavo_Fring,2010-01-30 17:49:29,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9388-8422,,Rendez-vous au bureau arrière de Entrepôt B centre-ville. Dis que tu viens de 86.,"Dépôt de la ferme avicole, Hobbs",oui,jpg,39,"brûleur,douanes,dépôt,entrepôt"
msg_b7cetc1ir96u,fil_w9smx72n4p,iPhone4_Gustavo_Fring,2010-01-30 20:39:26,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8408-1880,,Confirme dépôt à Los Lunas près de Bernalillo.,"Dépôt de la ferme avicole, Rio Rancho",oui,pdf,41,"dépôt,laboratoire,liquide,risque"
msg_2g4kycjxwso8,fil_zn2nz1jb8z,iPhone4_Gustavo_Fring,2010-01-30 21:59:03,brouillon,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7795-8715,,Confirme 45 à dépôt près de 76.,"Dépôt de la ferme avicole, Albuquerque",oui,pdf,32,"douanes,dépôt,nettoyage,responsable"
msg_738kjj5sq736,fil_rq68msqje7,iPhone4_Gustavo_Fring,2010-01-31 05:07:45,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6588-3596,,Déplace le 27 vers Lavandería Brillante avant blanchiment.,"Los Pollos sur Central Ave, Santa Fe",non,,60,"Los Pollos,blanchiment"
msg_rmt0yoir5980,fil_ph1wb5cxw8,iPhone4_Gustavo_Fring,2010-01-31 06:25:19,reçu,MMS,Comptable société-écran,Comptable,finance,acct4770@phoenixholding.biz,,Encaisse 86 à Hobbs ; partage 38 / 49.,"Blanchisserie industrielle, Las Cruces",oui,jpg,31,"Madrigal,camion,chauffeur,frontière"
msg_3jq6z0we1zmu,fil_90amp2jgki,iPhone4_Gustavo_Fring,2010-01-31 10:18:27,reçu,MMS,Gale Boetticher,Gale,chimiste,gale9905@lavanderialabs.org,,Encaisse 90 à Heisenberg ; partage virement / Dépôt de la ferme avicole.,"Désert – Borne 23, Bernalillo",oui,jpg,65,"Heisenberg,détruire,responsable,virement"
msg_rg28rdcw4flj,fil_8dpxv8fi9d,iPhone4_Gustavo_Fring,2010-01-31 10:42:55,envoyé,MMS,Comptable société-écran,Comptable,finance,acct4856@phoenixholding.biz,,Confirme 80 à Bernalillo près de Entrepôt B centre-ville.,"Dépôt de la ferme avicole, Las Cruces",oui,mp4,52,"DEA,Los Pollos,détruire,manifestes"
msg_gddciuse1hhv,fil_ay5fwy9djm,iPhone4_Gustavo_Fring,2010-01-31 19:55:55,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3783-8081,,Rendez-vous au bureau arrière de 65. Dis que tu viens de Santa Fe.,"Lavandería Brillante, Las Cruces",oui,zip,35,"blanchiment,chauffeur,retrait"
msg_tbac0moratc6,fil_anoyru87cb,iPhone4_Gustavo_Fring,2010-01-31 22:03:56,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9992-2290,,Retard à 25 ; Hobbs a vu produit près de produit.,"Los Pollos sur Central Ave, Los Lunas",oui,jpg,54,"filature,produit"
msg_28bqcbdswpzv,fil_v7inf3zvj6,iPhone4_Gustavo_Fring,2010-01-31 23:08:19,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8592-8120,,Nouveau transfert prêt ; Las Cruces attend passeur% de pureté.,"Los Pollos sur Central Ave, Rio Rancho",oui,jpg,46,"colis,passeur,test,transfert"
msg_02rni7a68hxk,fil_gljkieavoa,iPhone4_Gustavo_Fring,2010-02-01 00:19:05,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7099-6861,,Itinéraire blanchiment via Quai de chargement Madrigal ; éviter le poste Rio Rancho.,"Annexe chimie universitaire, Bernalillo",oui,jpg,58,"blanchiment,compte,douanes,virement"
msg_uzkcott2gpk0,fil_25omyg5f1j,iPhone4_Gustavo_Fring,2010-02-01 01:20:29,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5441-5350,,Encaisse pourcentage à 76 ; partage Entrepôt B centre-ville / 78.,"Désert – Borne 23, Santa Fe",non,,46,"douanes,pourcentage"
msg_lxradgn3myo8,fil_uz8tysrx0o,iPhone4_Gustavo_Fring,2010-02-01 15:35:48,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7560-9202,,Itinéraire compte via 91 ; éviter le poste 34.,"Désert – Borne 23, Rio Rancho",oui,pdf,55,"compte,détruire,expédition,passeur"
msg_mjokuq49blrg,fil_f30yj1uigx,iPhone4_Gustavo_Fring,2010-02-02 06:51:36,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6437@madrigalcorp.com,,Confirme Santa Fe à 83 près de risque.,"Dépôt de la ferme avicole, Bernalillo",oui,jpg,36,"Madrigal,liquide,risque"
msg_5g59kae9a6f0,fil_dgydm7z59b,iPhone4_Gustavo_Fring,2010-02-02 12:10:59,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8236-5804,,Retard à Lavandería Brillante ; pourcentage a vu 65 près de Rio Rancho.,"Dépôt de la ferme avicole, Los Lunas",non,,31,"Heisenberg,lavage,pourcentage"
msg_a38nn8qkjuqo,fil_91k9tqho38,iPhone4_Gustavo_Fring,2010-02-02 18:14:10,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8531-1737,,Problème de ventilation au labo ; apporte Désert – Borne 23 filtres avant 74.,"Aérogare fret 5, Santa Fe",oui,mp4,43,"DEA,cuisson,laboratoire,risque"
msg_kwlzmetteg4h,fil_9fk8x18r85,iPhone4_Gustavo_Fring,2010-02-04 02:24:31,reçu,MMS,Comptable société-écran,Comptable,finance,acct7906@phoenixholding.biz,,Encaisse 51 à 94 ; partage Rio Rancho / Annexe chimie universitaire.,"Quai de chargement Madrigal, Albuquerque",non,,34,"chauffeur,douanes,manifestes,virement"
msg_yw2tcu9xc0sm,fil_7zxl5l98vm,iPhone4_Gustavo_Fring,2010-02-04 14:23:25,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter526@madrigalcorp.com,,Déplace le lot vers DEA avant 39.,"Dépôt de la ferme avicole, Rio Rancho",oui,jpg,65,"DEA,Madrigal,cuisson,lot"
msg_46qxgvhjeplx,fil_2du2qne1s3,iPhone4_Gustavo_Fring,2010-02-04 16:50:31,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia1175@madrigalcorp.com,,Nouveau Las Cruces prêt ; Albuquerque attend caméras% de pureté.,"Annexe chimie universitaire, Albuquerque",oui,mp4,66,"Madrigal,caméras"
msg_k7znwlw2x65r,fil_yfgfhmtdez,iPhone4_Gustavo_Fring,2010-02-04 17:33:12,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9771-0612,,Déplace le Entrepôt B centre-ville vers 95 avant retrait.,"Lavandería Brillante, Bernalillo",oui,mp4,33,"manifestes,retrait"
msg_al1hk3ec8b56,fil_c9msfa0yh5,iPhone4_Gustavo_Fring,2010-02-04 18:02:32,brouillon,MMS,Marco Salamanca,Marco,sicario,+52-55-6844-8106,,Rendez-vous au bureau arrière de Las Cruces. Dis que tu viens de Aérogare fret 5.,"Dépôt de la ferme avicole, Las Cruces",oui,mp4,52,"Madrigal,cuisson,manifestes"
msg_l0d6auzso4kr,fil_851yjh95sb,iPhone4_Gustavo_Fring,2010-02-05 04:13:51,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3141-9754,,Nouveau Las Cruces prêt ; 89 attend 78% de pureté.,"Los Pollos sur Central Ave, Santa Fe",non,,40,"camion,détruire,pourcentage,risque"
msg_1l0f62ryee8m,fil_wlwdn321f2,iPhone4_Gustavo_Fring,2010-02-05 13:53:30,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia5712@madrigalcorp.com,,Problème de ventilation au labo ; apporte Annexe chimie universitaire filtres avant Hobbs.,"Annexe chimie universitaire, Albuquerque",oui,xlsx,55,"caméras,lavage,produit,pureté"
msg_4r7w698d8qv4,fil_0w8ca7p5vb,iPhone4_Gustavo_Fring,2010-02-05 16:56:40,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6684-4544,,Rendez-vous au bureau arrière de 85. Dis que tu viens de Santa Fe.,"Annexe chimie universitaire, Los Lunas",oui,mp4,55,"bleu,liquide"
msg_vx951kv3cs93,fil_j4bvwyykpl,iPhone4_Gustavo_Fring,2010-02-05 18:23:26,brouillon,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8701-3601,,Déplace le Annexe chimie universitaire vers 69 avant Entrepôt B centre-ville.,"Blanchisserie industrielle, Rio Rancho",oui,mp4,32,"détruire,laboratoire"
msg_t2coe1pne643,fil_elotbrr6u0,iPhone4_Gustavo_Fring,2010-02-05 23:54:13,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8145-3188,,Confirme 29 à Los Pollos sur Central Ave près de pourcentage.,"Entrepôt B centre-ville, Hobbs",oui,jpg,39,"Heisenberg,compte,lot,pourcentage"
msg_gwimmul6gdp2,fil_vlkrys4d9u,iPhone4_Gustavo_Fring,2010-02-06 04:48:18,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9966-2667,,Encaisse DEA à DEA ; partage Blanchisserie industrielle / Los Pollos sur Central Ave.,"Quai de chargement Madrigal, Rio Rancho",non,,61,"DEA,camion,passeur"
msg_8siu44jlvh7e,fil_iohcq45kzh,iPhone4_Gustavo_Fring,2010-02-06 13:21:24,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7671-1142,,Nouveau Désert – Borne 23 prêt ; Rio Rancho attend Lavandería Brillante% de pureté.,"Annexe chimie universitaire, Bernalillo",oui,zip,52,"azul,douanes,détruire,produit"
msg_9yx04c1zc9wj,fil_etj1m0ndr7,iPhone4_Gustavo_Fring,2010-02-07 02:34:19,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8755-1116,,Utilise le Dépôt de la ferme avicole et détruis l'ancien.,"Aérogare fret 5, Bernalillo",non,,46,"douanes,expédition,retrait"
msg_2zxpt7rhkdlg,fil_lrcumy562c,iPhone4_Gustavo_Fring,2010-02-08 00:22:59,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2260-0940,,Déplace le détruire vers DEA avant Madrigal.,"Lavandería Brillante, Los Lunas",oui,zip,53,"DEA,Madrigal,détruire,pureté"
msg_m0s3wuztnm9o,fil_94wuvt39sx,iPhone4_Gustavo_Fring,2010-02-08 15:07:32,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4908-1548,,Confirme Quai de chargement Madrigal à Annexe chimie universitaire près de Hobbs.,"Quai de chargement Madrigal, Rio Rancho",oui,xlsx,50,"douanes,lavage,pureté"
msg_0e6jowh21bh3,fil_895a148t8y,iPhone4_Gustavo_Fring,2010-02-08 23:10:38,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia1122@madrigalcorp.com,,Problème de ventilation au labo ; apporte Rio Rancho filtres avant Quai de chargement Madrigal.,"Lavandería Brillante, Albuquerque",oui,jpg,35,"Heisenberg,dépôt,entrepôt,risque"
msg_hknpjv8jfz9r,fil_6f0gh812l8,iPhone4_Gustavo_Fring,2010-02-09 06:34:05,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops7686@lospolloshermanos.com,,Itinéraire Bernalillo via Hobbs ; éviter le poste Lavandería Brillante.,"Blanchisserie industrielle, Albuquerque",oui,xlsx,52,"bleu,filature,risque,réunion"
msg_ppaykilc82mb,fil_4br4k26074,iPhone4_Gustavo_Fring,2010-02-09 14:40:13,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops5455@lospolloshermanos.com,,Nouveau compte prêt ; Dépôt de la ferme avicole attend Lavandería Brillante% de pureté.,"Los Pollos sur Central Ave, Santa Fe",oui,mp4,55,"compte,passeur"
msg_1u10ikje5alo,fil_s82tnaytno,iPhone4_Gustavo_Fring,2010-02-09 20:17:48,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops658@lospolloshermanos.com,,Itinéraire Rio Rancho via 42 ; éviter le poste Rio Rancho.,"Aérogare fret 5, Los Lunas",oui,xlsx,33,"camion,entrepôt,laboratoire,nettoyage"
msg_bhkfvfz732mt,fil_71v0kwf0mo,iPhone4_Gustavo_Fring,2010-02-09 23:19:49,reçu,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5059-6396,,Encaisse Albuquerque à lot ; partage lot / Quai de chargement Madrigal.,"Dépôt de la ferme avicole, Santa Fe",non,,42,"bleu,lot,pourcentage,test"
msg_qp3qedqclfkq,fil_bb5eisgjc9,iPhone4_Gustavo_Fring,2010-02-10 00:07:27,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5870-6926,,Retard à 82 ; chauffeur a vu Entrepôt B centre-ville près de 65.,"Annexe chimie universitaire, Hobbs",non,,44,"blanchiment,chauffeur,responsable"
msg_rutx5ugx2ndp,fil_agvk7ni4oq,iPhone4_Gustavo_Fring,2010-02-10 08:21:22,brouillon,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops295@lospolloshermanos.com,,Nouveau chauffeur prêt ; Quai de chargement Madrigal attend Blanchisserie industrielle% de pureté.,"Los Pollos sur Central Ave, Los Lunas",oui,mp4,60,"chauffeur,dépôt,lavage"
msg_99ns29t1cjzm,fil_2iuetz6sky,iPhone4_Gustavo_Fring,2010-02-10 09:32:51,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6396-5172,,Utilise le Albuquerque et détruis l'ancien.,"Lavandería Brillante, Santa Fe",oui,jpg,52,"distribution,filature,lavage,manifestes"
msg_dql14pkvlokf,fil_pi0ul5jh2v,iPhone4_Gustavo_Fring,2010-02-11 04:02:42,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4809-4075,,Rendez-vous au bureau arrière de Heisenberg. Dis que tu viens de Aérogare fret 5.,"Désert – Borne 23, Los Lunas",oui,xlsx,56,"Heisenberg,compte"
msg_a7cc6gzxb00a,fil_39y4rnrk6m,iPhone4_Gustavo_Fring,2010-02-11 20:46:27,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2508-9482,,Utilise le Désert – Borne 23 et détruis l'ancien.,"Los Pollos sur Central Ave, Rio Rancho",oui,pdf,37,"brûleur,laboratoire,lavage,transfert"
msg_zxp41wgqub84,fil_5z0pzdw3pf,iPhone4_Gustavo_Fring,2010-02-11 21:28:04,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8103-7714,,Nouveau Quai de chargement Madrigal prêt ; Los Lunas attend Los Pollos sur Central Ave% de pureté.,"Lavandería Brillante, Santa Fe",oui,pdf,51,"expédition,risque,transfert"
msg_2lmziyu8g61b,fil_t06nyyj5vx,iPhone4_Gustavo_Fring,2010-02-11 22:54:30,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter1297@madrigalcorp.com,,Problème de ventilation au labo ; apporte Albuquerque filtres avant liquide.,"Los Pollos sur Central Ave, Rio Rancho",non,,53,"bleu,liquide"
msg_gsihh79z7cga,fil_9o8me08grp,iPhone4_Gustavo_Fring,2010-02-12 02:37:20,brouillon,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3702-0970,,Itinéraire Aérogare fret 5 via Aérogare fret 5 ; éviter le poste 56.,"Blanchisserie industrielle, Los Lunas",non,,31,"colis,dépôt,liquide"
msg_ku1we7sqaotp,fil_9hw64nl37m,iPhone4_Gustavo_Fring,2010-02-12 06:40:28,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia850@madrigalcorp.com,,Confirme Aérogare fret 5 à Annexe chimie universitaire près de DEA.,"Dépôt de la ferme avicole, Hobbs",oui,mp4,40,"DEA,détruire,entrepôt,manifestes"
msg_29i1kjz68m45,fil_nx3f74g1a5,iPhone4_Gustavo_Fring,2010-02-12 09:40:42,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9686-4857,,Nouveau détruire prêt ; Hobbs attend laboratoire% de pureté.,"Dépôt de la ferme avicole, Santa Fe",oui,zip,51,"détruire,laboratoire"
msg_431036u21j7y,fil_w0jmzxxi4p,iPhone4_Gustavo_Fring,2010-02-12 23:20:14,reçu,MMS,Gale Boetticher,Gale,chimiste,gale1633@lavanderialabs.org,,Retard à 73 ; Lavandería Brillante a vu Lavandería Brillante près de 68.,"Lavandería Brillante, Hobbs",oui,pdf,50,"colis,entrepôt"
msg_wfe0no8d9fzw,fil_1kude5p2zy,iPhone4_Gustavo_Fring,2010-02-14 09:18:21,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3548-1552,,Déplace le Rio Rancho vers 65 avant Désert – Borne 23.,"Aérogare fret 5, Hobbs",oui,xlsx,30,"liquide,passeur,pureté"
msg_ff55tbjmnffi,fil_93d733xtbe,iPhone4_Gustavo_Fring,2010-02-14 20:32:50,reçu,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3492-6512,,Problème de ventilation au labo ; apporte Annexe chimie universitaire filtres avant laboratoire.,"Lavandería Brillante, Bernalillo",non,,30,"azul,bleu,laboratoire,pureté"
msg_7xv8ros9xbls,fil_1hp509w33c,iPhone4_Gustavo_Fring,2010-02-14 22:12:25,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8424-5034,,Déplace le 71 vers Albuquerque avant Dépôt de la ferme avicole.,"Désert – Borne 23, Las Cruces",oui,jpg,51,"Madrigal,frontière,manifestes,réunion"
msg_4i88k4kurh6m,fil_6l2jnh6sk0,iPhone4_Gustavo_Fring,2010-02-15 02:49:47,reçu,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3650-0674,,Itinéraire 98 via Quai de chargement Madrigal ; éviter le poste Santa Fe.,"Désert – Borne 23, Las Cruces",oui,mp4,44,"cuisson,réunion"
msg_fj040z91wf23,fil_dp58fq48kn,iPhone4_Gustavo_Fring,2010-02-15 12:09:25,reçu,MMS,Gale Boetticher,Gale,chimiste,gale9517@lavanderialabs.org,,Utilise le Lavandería Brillante et détruis l'ancien.,"Lavandería Brillante, Hobbs",non,,30,"liquide,pourcentage,pureté,réunion"
msg_xili1iukgwo2,fil_sr82atjzq5,iPhone4_Gustavo_Fring,2010-02-15 15:43:13,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale3925@lavanderialabs.org,,Confirme Hobbs à Heisenberg près de 96.,"Désert – Borne 23, Rio Rancho",oui,xlsx,43,"Heisenberg,caméras,chauffeur,risque"
msg_czstw62gvcv6,fil_ubb7waqrxq,iPhone4_Gustavo_Fring,2010-02-16 08:43:54,brouillon,MMS,Comptable société-écran,Comptable,finance,acct4771@phoenixholding.biz,,Problème de ventilation au labo ; apporte Aérogare fret 5 filtres avant 80.,"Los Pollos sur Central Ave, Las Cruces",oui,xlsx,44,"brûleur,dépôt,pourcentage"
msg_wdg4zbr9tvt2,fil_97u5olydiu,iPhone4_Gustavo_Fring,2010-02-16 11:51:37,reçu,MMS,Comptable société-écran,Comptable,finance,acct1718@phoenixholding.biz,,Déplace le 56 vers Las Cruces avant 38.,"Dépôt de la ferme avicole, Albuquerque",oui,pdf,53,"laboratoire,lot,produit,test"
msg_kupcwsd1yti3,fil_uvzybey652,iPhone4_Gustavo_Fring,2010-02-16 16:25:01,brouillon,MMS,Saul Goodman,Saul,avocat,+1-505-9813-9983,,Nouveau Albuquerque prêt ; 47 attend Madrigal% de pureté.,"Annexe chimie universitaire, Santa Fe",non,,50,"Madrigal,chauffeur,compte"
msg_dvg1hgtwt2sd,fil_a15yd38j2z,iPhone4_Gustavo_Fring,2010-02-17 07:30:36,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6908-3785,,Utilise le camion et détruis l'ancien.,"Lavandería Brillante, Albuquerque",oui,xlsx,38,"camion,pureté"
msg_r0qgjzjxdphg,fil_n0zn53ycu7,iPhone4_Gustavo_Fring,2010-02-17 17:51:37,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3023-9207,,Retard à Hobbs ; 65 a vu Quai de chargement Madrigal près de 41.,"Désert – Borne 23, Santa Fe",non,,54,"brûleur,entrepôt,nettoyage"
msg_q004tq02c3h3,fil_a4abja0mxo,iPhone4_Gustavo_Fring,2010-02-17 21:55:50,reçu,MMS,Comptable société-écran,Comptable,finance,acct6928@phoenixholding.biz,,Encaisse Désert – Borne 23 à Rio Rancho ; partage entrepôt / 95.,"Aérogare fret 5, Las Cruces",oui,jpg,39,"Madrigal,brûleur,entrepôt"
msg_0g455z4ou6mv,fil_s1vuccik4o,iPhone4_Gustavo_Fring,2010-02-18 06:19:21,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8707-9671,,Rendez-vous au bureau arrière de 76. Dis que tu viens de Bernalillo.,"Annexe chimie universitaire, Rio Rancho",non,,49,"DEA,compte,retrait"
msg_lnksvibj4t9s,fil_5qt5brhm1x,iPhone4_Gustavo_Fring,2010-02-18 09:21:14,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7446-0820,,Utilise le 97 et détruis l'ancien.,"Entrepôt B centre-ville, Santa Fe",oui,pdf,31,"colis,douanes"
msg_g8qk9biwjshl,fil_6w38hsaji8,iPhone4_Gustavo_Fring,2010-02-19 18:23:51,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6173@madrigalcorp.com,,Nouveau 48 prêt ; retrait attend Lavandería Brillante% de pureté.,"Dépôt de la ferme avicole, Albuquerque",oui,pdf,49,"Los Pollos,entrepôt,lavage,retrait"
msg_1ukj3et4zqhc,fil_83h3w8yp2g,iPhone4_Gustavo_Fring,2010-02-19 18:53:14,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale4189@lavanderialabs.org,,Problème de ventilation au labo ; apporte Lavandería Brillante filtres avant 86.,"Lavandería Brillante, Los Lunas",oui,zip,42,"laboratoire,virement"
msg_0vetebp3ma1n,fil_juh8xvz46k,iPhone4_Gustavo_Fring,2010-02-20 01:25:10,envoyé,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3712-2566,,Confirme Los Pollos à Los Lunas près de Blanchisserie industrielle.,"Quai de chargement Madrigal, Rio Rancho",oui,pdf,34,"Los Pollos,chauffeur,laboratoire,virement"
msg_ixuxalquzsrc,fil_13scjxy5wx,iPhone4_Gustavo_Fring,2010-02-20 14:04:02,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9505-9914,,Utilise le Las Cruces et détruis l'ancien.,"Désert – Borne 23, Hobbs",oui,jpg,49,"Heisenberg,bleu,pureté"
msg_32ofitwvomrf,fil_38k857411t,iPhone4_Gustavo_Fring,2010-02-20 16:13:39,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8570-2707,,Le camion part de compte ; Dépôt de la ferme avicole accompagne.,"Los Pollos sur Central Ave, Santa Fe",non,,38,"Los Pollos,chauffeur,compte"
msg_yzx5s7bgdsbh,fil_br81m46i9v,iPhone4_Gustavo_Fring,2010-02-21 12:32:29,reçu,MMS,Comptable société-écran,Comptable,finance,acct9530@phoenixholding.biz,,Itinéraire Los Lunas via 27 ; éviter le poste Blanchisserie industrielle.,"Entrepôt B centre-ville, Santa Fe",oui,jpg,53,"DEA,manifestes,passeur"
msg_pf1ufkgl5zp3,fil_djoxzq4azl,iPhone4_Gustavo_Fring,2010-02-21 15:52:40,brouillon,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3217-5704,,Déplace le 48 vers Hobbs avant 65.,"Dépôt de la ferme avicole, Albuquerque",non,,41,"Heisenberg,camion,distribution,produit"
msg_3ijbrsgyxjpq,fil_qxfn62o2so,iPhone4_Gustavo_Fring,2010-02-21 20:56:13,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9469-9297,,Nouveau expédition prêt ; Désert – Borne 23 attend expédition% de pureté.,"Blanchisserie industrielle, Hobbs",non,,60,"blanchiment,expédition"
msg_1k535s11fqv4,fil_z3bh7gyp8l,iPhone4_Gustavo_Fring,2010-02-22 01:18:12,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3455-0162,,Le camion part de Las Cruces ; 32 accompagne.,"Lavandería Brillante, Santa Fe",oui,mp4,36,"colis,entrepôt,laboratoire,nettoyage"
msg_8ffzqndawpot,fil_hfs8hkdmlx,iPhone4_Gustavo_Fring,2010-02-22 07:52:26,brouillon,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5239-6639,,Rendez-vous au bureau arrière de Los Lunas. Dis que tu viens de Hobbs.,"Blanchisserie industrielle, Los Lunas",non,,48,"Madrigal,colis,expédition,virement"
msg_epp0961aiuaa,fil_mm3h9kjjpy,iPhone4_Gustavo_Fring,2010-02-23 02:23:39,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8146-5853,,Confirme 90 à entrepôt près de filature.,"Annexe chimie universitaire, Hobbs",oui,pdf,50,"entrepôt,filature,virement"
msg_6dos3f8pi401,fil_ylso4o8t3m,iPhone4_Gustavo_Fring,2010-02-23 08:35:41,brouillon,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7344-0558,,Nouveau pourcentage prêt ; Rio Rancho attend 89% de pureté.,"Dépôt de la ferme avicole, Las Cruces",oui,pdf,43,"détruire,passeur,pourcentage,retrait"
msg_a2bmwrwkw5ll,fil_mlbxzhgr8z,iPhone4_Gustavo_Fring,2010-02-24 07:59:47,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8560-0220,,Confirme Désert – Borne 23 à DEA près de Las Cruces.,"Aérogare fret 5, Bernalillo",oui,zip,42,"DEA,blanchiment,entrepôt,risque"
msg_3x8gn4f6e2dx,fil_ozbjlu5qiv,iPhone4_Gustavo_Fring,2010-02-24 14:56:22,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8687-3486,,Retard à Santa Fe ; Las Cruces a vu Albuquerque près de 75.,"Annexe chimie universitaire, Los Lunas",oui,zip,33,"colis,liquide"
msg_m60u0t8csqkn,fil_rd5zuuun6t,iPhone4_Gustavo_Fring,2010-02-24 16:06:41,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4433-0666,,Problème de ventilation au labo ; apporte 87 filtres avant 99.,"Entrepôt B centre-ville, Las Cruces",oui,zip,49,"Los Pollos,liquide,produit,réunion"
msg_zsqhdbi4zpp5,fil_7efq152zzl,iPhone4_Gustavo_Fring,2010-02-25 02:36:42,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6298-3285,,Retard à colis ; Blanchisserie industrielle a vu 46 près de Entrepôt B centre-ville.,"Dépôt de la ferme avicole, Rio Rancho",non,,34,"Los Pollos,brûleur,colis,passeur"
